name,price,status,shipping,free_returns,items_sold
Stories Self-Titled Vintage Vinyl LP 1972 Buddah Record KSBS-2051,2492,Pre-Owned,420,True,
GOTTERDAEMMERUNG EJS 431 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #135,3000,Pre-Owned,4000,True,
New ListingLot Of 7 Herb Alpert & The Tijuana Brass Vinyl LPs EX A&M VTG,5225,Pre-Owned,1000,False,
"The Go-Go's  - Vacation / Cool Jerk 7"" 45rpm",549,Brand New,570,True,
New ListingTHE HAPPY GOODMANS Bigger ‘n’ Better 1967 Vintage Vinyl Gospel Music,1996,Pre-Owned,522,False,
"New ListingDean ""Tex"" Martin – Country Style & Rides Again Vinyl LPs EX Reprise VTG",3993,Pre-Owned,750,False,
New ListingVtg 1971 Sandy Denny North Star Grassman & The Ravens Bob Dylan LP Vinyl Record,1499,Pre-Owned,499,False,
New ListingVintage 1959 Eddie Arnold LP “That’s How Much I Love You “ *UNOPENED*,2500,Brand New,0,False,
New ListingVintage Tennessee Waltz Patti Page LP  *UNOPENED*,2500,Brand New,0,False,
"New ListingVintage Sonique Sky 12"" Vinyl Remix Single Thunderpuss Universal 2000 House",1199,Pre-Owned,547,True,
New ListingVintage Holly Palmer Just So You Know 2x12 Vinyl Promo Warner House Remix 2003,1998,Pre-Owned,547,True,
Vintage Vinyl Single Set Of 3 Tom Jones London And Epic Records 1970s,2099,Pre-Owned,2999,True,
Lot Of Two Luciano Pavarotti VTG Albums London Records Excellent Condition 6 LPs,1889,Pre-Owned,2699,True,
New ListingChicago 17 LP 1984 Orig Press Warner Bros Vintage Vinyl,825,Pre-Owned,447,False,
New ListingJOHNNY CASH Vinyl Lp I WOULD LIKE TO SEE YOU AGAIN 1978 Columbia Vintage,800,Pre-Owned,447,False,
New ListingBlue Oyster Cult Spectres Vinyl 12” LP Godzilla Original 1977 35019 VTG Rock,800,Pre-Owned,447,False,
New ListingVintage Vinyl Record Collection 78s Columbia Decca Regal Rare Collectables Music,4801,Pre-Owned,0,False,
"New ListingVintage Suzanne Palmer Hide U 12"" Vinyl Single Yellow 2001 Deep House Tribal *69",1099,Pre-Owned,547,True,
"New ListingVintage Paps 'N' Skar Get It On 12"" Vinyl 2002 MCA Deep House Promo Record",899,Pre-Owned,547,True,
"New ListingLot Of 45 Vintage Country Western LP Records Wynette, Arnold, Various Artist",2995,Pre-Owned,0,False,
New ListingVintage Rock N Roll Vinyl Record Movie Soundtracks Hit Lot 26 Mission Impossible,9999,Pre-Owned,2199,False,
New ListingVintage 78 RPM Record Lot Sinatra Les Paul Tony Bennett Big Band 1950s Columbia,8499,Pre-Owned,1122,False,
New ListingHere Come The Hawks 45 RPM Record Vintage 1968 Chicago Black Hawks,2400,Pre-Owned,447,False,
"New ListingVintage Johnny Cash Albums - At Folsom Prison/Blood, Sweat & Tears/Bitter Tears",7500,Pre-Owned,944,False,
Orgone - Connection NEW Vinyl,2599,Brand New,700,False,
New ListingYoung Blood & Sweet Country Music [LP] Larry Ballard 1974 Vintage Vinyl Sealed,1998,Pre-Owned,2499,False,
Steve Gibb Let My Song Vintage Vinyl LP 1979 Clouds Record 8807,2150,Brand New,420,True,
Vintage Vinyl LP America's Greatest Music Makers Various Decca DL74126 Stereo,399,Pre-Owned,522,False,
FOREIGNER RECORDS A 180999 1982 ATLANTIC UNCUT COVER RARE VINTAGE VINYL RECORD,3279,Pre-Owned,447,False,
New ListingVTG *The Glory of Their Times* Baseball Early Spoken History LP Vinyl Record,1498,Pre-Owned,522,False,
"New ListingGuadalupe Pineda ""Te Amo"" Vinyl Record LP-7003 1985 Vintage, Ships Fast",1300,Pre-Owned,515,False,
New Listingdance To Swing Organ/ the mustang/ vintage vinyl  SF -22300,300,Pre-Owned,447,False,
New ListingBlind Faith Vinyl LP SD 33-304 ATCO Record VINTAGE Eric Clapton Good Condition,2950,Pre-Owned,746,False,
New ListingReaders Digest vinyl box set: The Swing Years Collectors Edition,999,Pre-Owned,850,False,
DENNIS THE MENACE - Golden Record - 1961 - New old store Stock - MINT,600,Brand New,465,False,
New ListingAccept ‎ ~ Balls To The Wall ~  VINTAGE 1984 Masterdisk LP  Portrait – BFR 39241,1900,Pre-Owned,447,False,
Joni  Mitchell Wild Things Are Fast Vintage Vinyl LP 1982 Geffen Record GHS 2019,2222,Pre-Owned,420,True,
New ListingThe Grateful Dead Vintage Dead 1970 Vinyl Sunflower Records,5999,Pre-Owned,600,True,
"Eminem - Curtain Call (Exclusive, Translucent Blue Vinyl 2LP) - USED !!!",2677,Pre-Owned,2975,True,
New ListingVictory at Sea LP - NBC Symphony Orchestra  Vintage Vinyl EUC,1299,Pre-Owned,522,False,
New ListingThe Grateful Dead 1967 Warner Bros Records 1689 Burbank  Vinyl LP Record Vintage,2449,Pre-Owned,0,False,
New ListingWoodstock Two 2 Record Set | Cotillion Vintage Vinyl LP | Play Tested,1723,Pre-Owned,522,True,
"New ListingOOP VTG Delinquents (TX PUNK) Alien Beach Party 7"" RECORD NR MINT VINYL 1979",26499,Pre-Owned,495,False,
"New ListingELVIS PRESLEY Let's Be Friends 12"" Vinyl LP, RCA CAS-2408 B4 EX",399,Pre-Owned,447,False,
New ListingLDS Mormon Vintage Vinyl Records Saturdays Warrior Contemporary Musical,1000,Pre-Owned,597,False,
Vintage Pinocchio Book & Record Peter Pan Records BR 503 12in Vinyl LP 1971 USA,2995,Pre-Owned,597,False,
New ListingRun DMC King Of Rock LP 1985 Profile PRO 1205 Strong VG+ Frankford Wayne Tested,3699,Pre-Owned,622,False,
New ListingElvis Presley Christmas Album LP Camden CAS-2428 Vinyl w Open Shrink Vtg Vinyl,1998,Pre-Owned,522,False,
New ListingSantana Abraxas | Vintage Vinyl LP | Columbia Stereo KC 30130 Gatefold,1798,Pre-Owned,447,True,
"Vicki Lawrence ‎– The Night The Lights Went Out In Georgia 7"" 45rpm Vinyl Record",799,Brand New,570,True,
New ListingConnie Francis - Do The Twist 1962 USA  All Original Vintage Vinyl Album,1499,Pre-Owned,522,False,
New ListingVintage The Moody Blues Days of Future Passed Vintage Vinyl LP 1967 DES-18012 VG,1499,Pre-Owned,697,False,
New ListingBill Cosby Is a Very Funny Fellow Right! | Vintage Vinyl LPW 1518 TESTED,725,Pre-Owned,447,True,
Donny Hathaway: This Christmas / Be There [New OLD STORE STOCK mfg sleeve ],1997,Brand New,500,False,46 sold
Lot 100  VINTAGE VINYL RECORDS  pre sorted boxed,16000,Pre-Owned,4000,False,
SWEET LOTUS BLOSSOM: VINTAGE DRUG SONGS 20s-40s (Italian Imp)(TakeItAcidIs2022),2499,Brand New,522,False,
Bachman Turner Overdrive Not Fragile VINYL VINTAGE  1974 LP,1240,Pre-Owned,562,False,
VINTAGE Vinyl Folk Bluegrass J'Anna Jacoby ‎Blossoms In Plastic Near Mint Rare,2310,Brand New,2888,True,
Genuine Lot Of 6 Records Vintage Kenny Rodgers Vinyl Collection,2799,Pre-Owned,850,False,
Elton John Caribou Vintage Vinyl Lp 1974 MCA Record MCA-2116,2600,Pre-Owned,420,True,
Gladstone Self-Titled Vintage Vinyl LP 1972 ABC Record ABCX-751,2150,Pre-Owned,420,True,
"Lot of 7 Vintage LPs - Kenny Rogers, Grease",1250,Pre-Owned,1449,False,
Donny Hathaway: This Christmas / Be There [New OLD STORE STOCK mfg sleeve ],1997,Brand New,500,False,46 sold
SWEET LOTUS BLOSSOM: VINTAGE DRUG SONGS 20s-40s (Italian Imp)(TakeItAcidIs2022),2499,Brand New,522,False,
Donald Duck Theme Song / Around The World - Golden - New old store Stock  MINT,600,Brand New,465,False,
New ListingEL GRAN COMBO Romántico sabroso SALSA DURA DE PUERTO RICO Vintage Rare Vinyl,3000,Pre-Owned,447,False,
Vikki Carr Anatomy of Love Liberty Records 1965 Vintage Vinyl - LRP-3420 E,900,Pre-Owned,0,True,
COUNTRY MUSIC FAVORITES VINYL LP ALBUM 1975 RCA SPECIAL PRODUCTS VARIOUS ARTISTS,999,Pre-Owned,672,False,
"DJ VINTAGE Vinyl 12"" Records 33/45 rpm Disco Funk Pop Rock Hip Hop House - Pick",719,Pre-Owned,799,False,
New ListingWDP Walt Disney Productions Mickey Mouse Disco Disneyland Record Vinyl Album,1798,Pre-Owned,400,False,
New ListingWelcome Back Kotter 45 Record Case Holder with Handle Vintage,4499,Pre-Owned,0,False,
Rare Vintage Old China Record. Circa 1950’s,6000,Brand New,795,False,
Vintage Vinyl LP-The Original Rock n Roll Hits of the 50's-Vol. 8-In Shrink-1982,999,Pre-Owned,447,False,
Rare Vintage 1962 LP Record ~ THE HEADLINERS Vol. 3  Columbia Records GB-11 NM,1388,Pre-Owned,595,False,
Lot of 6 Vintage 6's Pop/Rock 45's Very Great condition!!,1998,Pre-Owned,447,True,
New ListingSuperman #8156 Vinyl Record (1975) - Vintage Comic Book Adaptation,1000,Pre-Owned,447,False,
Vtg CRG Children's Vinyl Records Set Of Four With Two Double Record Sets,4000,Pre-Owned,522,False,
Happy & Artie Traum Double-Back Vintage Vinyl LP Capitol ST-799 w/ Lyric Insert,2499,Pre-Owned,,True,
New ListingVintage 45 RPM Lot of 5x BEE GEES Elton John GLADYS KNIGHT Stylistics ROBERTA FL,1998,Pre-Owned,0,True,
"VTG Play Things (TX PUNK) Church of God/I Can't Face it 7"" RECORD CLEAR VINYL",2499,Pre-Owned,495,False,
New ListingJimi Hendrix psych lp In Shrink Taiwan RaRe,800,Pre-Owned,0,False,
New ListingFleetwood Mac - Bare Trees - Vintage 1972 Vinyl LP Reprise Records MS 2080,899,Pre-Owned,522,False,
New ListingVintage John F Kennedy Memorial Album LP Vinyl Record JFK Speeches 1963,500,Pre-Owned,522,False,
"Lot of 15 Vintage Vinyl Records 45 RPM for Arts Crafts Decorations 7"" 50s Party",956,Pre-Owned,1275,True,
New ListingChicago 17 LP 1984 Orig Press Warner Bros Vintage Vinyl,825,Pre-Owned,447,False,
Classic ROCK LP LOT,25500,Pre-Owned,2000,False,
JOHNNY MATHIS - VIntage Vinyl Record Lot of 4,3000,Pre-Owned,597,False,
Chicago Vintage Vinyl LP 1974 Columbia Record PC- 33100,799,Pre-Owned,447,False,
"New ListingLot of Two (2) Vtg The Dave Clark Five Vinyl LP Records - 5By5, Try Too Hard",2795,Pre-Owned,0,False,
"New ListingRonnie Milsap “Lost In The Fifties Tonight (In The Still Of "" 7"" 45 rpm record",500,Pre-Owned,447,False,
"New ListingScorpions – Blackout 12"" Vinyl LP 1982 Mercury SRM-1-4039 Hard Rock Classic",2495,Pre-Owned,0,False,
Buena Vista Social Club Buena Vista Social Club (Vinyl),4775,Brand New,0,False,
"New ListingVintage stevie Wonder 45 rpm ""you will know"" first printing ~ rare ~ super clean",3539,Pre-Owned,810,False,
New ListingVtg 1987 ZaSu Pitts Memorial Orchestra 13 Souls Out of Control LP Vinyl Record,999,Pre-Owned,499,False,
"New ListingVTG Chris Wing Stranger in Town/Block People 7"" RECORD TEST PRESSING TX PUNK",6498,Pre-Owned,495,False,
"Vintage MYSTERY 12"" VINYL RECORD LOT - 20 Records Total",2495,Pre-Owned,1199,False,
WALKURE EJS 451 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #94,3000,Pre-Owned,4000,True,
Vintage Record Collection Of 10 Records,4796,Pre-Owned,5995,False,
New ListingLarry Wolff & The Streetbeaters - Breakdance Grit G-3010 (1984) Vinyl Record Vtg,1500,Pre-Owned,447,False,
"Lost Boyz - Renee (12"" Single) (1996) Vinyl • Don't Be a Menace Hip Hop Remix",2499,Pre-Owned,597,False,
New ListingBlame It On My Youth [LP] Nicky De Matteo 1963 Vintage Rock/Pop/Jazz Vinyl NM,1599,Pre-Owned,1998,False,
New ListingGorilla by James Taylor | Vintage Vinyl LP  Play Tested,1000,Pre-Owned,447,True,
New ListingVintage 1983 Quiet Riot 45 RPM Record Cum On Feel The Noize Pasha ZS4 04005,699,Pre-Owned,447,True,
"New ListingUFO-OBSESSION-1978 ORIG VINYL LP CHR1182 ""SANTA MARIA"" ""GOLD STAMP PROMO"" EX/EX!",3499,Pre-Owned,499,False,
New ListingGuy Lombardo  - Deck the Halls - vintage vinyl record album-  Auld Lang Syne,999,Pre-Owned,522,False,
New ListingDanny Davis/Titans- Let's Do The Twist For Adults 1962 E-3997 Vinyl 12'' Vintage,799,Pre-Owned,697,False,
New ListingBeatles No. 5 lp In Shrink Taiwan RaRe Psych Rock,800,Pre-Owned,0,False,
New Listing2 Vintage LP Records Cool Water Sons Of The Pioneers And Jerry Jeff Contray,994,Pre-Owned,597,False,
New ListingKenny Rogers Gideon Vinyl LP 1980 Classic Country Music Album Vintage Vinyl,500,Pre-Owned,447,False,
New ListingWham! ~ Make It Big ~ Vintage Japanese LP w/Booklet & OBI Epic – 28·3P-555,2999,Pre-Owned,595,True,
New ListingWayne Newton Somewhere My Love Vinyl LP Record SPC-3455 Vintage 1968 Nice,799,Pre-Owned,700,False,
New ListingPrince 1999 Vintage Double Vinyl LP 23720-1F in Shrink Club Edition 1982 EXC,2495,Pre-Owned,522,False,
New ListingTHE BEATLES Love Songs Vinyl Record 2xLP Album 1st Press 1977 w/Booklet EX+,999,Pre-Owned,0,False,
"New ListingJOHNNY VENTURA ""Ayer y Hoy"" 1989 (CBS/DIL80229) Vintage Rare Vinyl Record Album",2500,Pre-Owned,447,False,
New ListingNEIL DIAMOND ~ Just For You Vintage VG+ Vinyl (Bang Records BLPS-217) O.I.S.,1499,Pre-Owned,0,False,
New Listing19 VINTAGE THE MONKEES ALBUMS 45s RECORDS LOT MONO BEARD INSTANT REPLAY,7500,Pre-Owned,0,False,
JOE DERISE Blues Are Out Of Town 1983 LP vintage jazz EX condition FREE SHIPPING,1800,Pre-Owned,0,True,
"Vintage Vinyl Album, Songs Of Inspiration, Fred Waring And The Pennsylvanianians",1097,Pre-Owned,447,False,
JOE DERISE Blues Are Out Of Town 1983 LP vintage jazz EX condition FREE SHIPPING,1800,Pre-Owned,0,True,
"Vintage Vinyl Album, Songs Of Inspiration, Fred Waring And The Pennsylvanianians",1097,Pre-Owned,447,False,
Vintage Christmas i SOMETHING FESTIVE! Various Artists LP Record,2100,Pre-Owned,3000,False,
NOZZIE DI FIGARO EJS 118 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #34,3000,Pre-Owned,4000,True,
New ListingVintage Bill Cosby Vinyl Record Lot 3 LPs Hooray/200 M.P.H./Revenge Warner Bros,1998,Pre-Owned,1500,True,
"New ListingVintage Single Set: Vinyl Records Set 9 Singles 7""",4448,Pre-Owned,2889,False,
Sun Records Sticker  Sign  Records Elvis Recording Location Guitars 4 Sizes,697,Brand New,,False,
New ListingBeatles Graduate Hey Jude lp In Shrink Taiwan RaRe Psych Rock,800,Pre-Owned,0,False,
"New ListingVintage GI Joe"" The Secret Mission to Spy Island"" ~  Book and Record (1973)",1500,Pre-Owned,0,False,
Vintage 1972 The Golden Age Of Comedy Volume One 2 LPS,1998,Pre-Owned,,False,
New ListingEdison Diamond Disc 50382 Christmas Eve Robert Gayler Celeste Solo EX Vintage,4999,Pre-Owned,650,True,
"Woodstock Two 1971 Original Presswell Pressing, 2X LP, Tri Fold, Vintage",2000,Pre-Owned,100,False,
"New ListingVintage Lot of (5) 1950's Peter Pan/Golden ""Children's 45/78 Records"" Vinyl",500,Pre-Owned,0,False,
Vintage Vinyl Records - Lot Of 4 Lp Vinyl -9A,1898,Pre-Owned,799,False,
Stars Collectors Series Vintage Vinyl LP 1982 Sun Record SUN-148,3500,Pre-Owned,420,True,
Vintage Record Collection Of 10 Records,4796,Pre-Owned,5995,False,
Monkees - Every Step Of The Way 45 Picture Disc NEAR MINT,1800,Brand New,3000,True,
New ListingVINTAGE VINYL RECORD COASTERS - set of 8,4000,Pre-Owned,0,False,
Vintage Easy Listening Music Vinyl Records Lot Of Four,1995,Pre-Owned,597,False,
Jefferson Starship Earth Vintage Vinyl LP 1978 Grunt Record DXL1-2515-D,2150,Pre-Owned,420,True,
The Lettermen - Feelings Vintage Vinyl SW-781,1529,Pre-Owned,1698,False,
New ListingThe Beatles | Let It Be | Vintage Vinyl LP | Apple Records TESTED,3800,Pre-Owned,447,True,
New ListingVtg 1978 Emotions MFSL 001 Vinyl LP Stan Ricker SR/2 JVC Japan Pressing Master,4997,Pre-Owned,0,True,
New ListingVintage Mitch Miller 1958 Columbia Hall of Fame Vinyl 45 💥VG++💥 B2628 Jazz-Pop,399,Pre-Owned,547,True,
"New ListingLOS BRAVOS BRAVISIMOS ""EXCUSE ME MAS MAZORCA Vintage Rare Vinyl Record Album",3000,Pre-Owned,447,False,
"New ListingRonnie Milsap “Stranger In My House / Is It Over"" 7"" 45 rpm record, PB-13470",500,Pre-Owned,447,False,
SEALED VTG RARE Henry Franklin Skiper and Crew We Came to Play LP RECORD VINYL,1998,Brand New,595,False,
"New ListingVintage Single Set: Vinyl Records Set 9 Singles 7""",5720,Pre-Owned,2889,False,
POTPOURRI EJS 233 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #4,3000,Pre-Owned,4000,True,
billy vaughn vinyl. Soundstage Brand New Vintage Vinyl,2000,Brand New,447,False,
New ListingRick Wakeman Vintage Vinyl LP Journey To The Centre Of The Earth  Z1,867,Pre-Owned,0,False,
"New ListingVarious Artists Vintage Sounds - Folk (Vinyl) 12"" Album",3127,Brand New,0,False,
UNDERGROUND POSSE - GANGSTA/HYPE MIX - 12” VINYL 1989,1199,Pre-Owned,0,False,
"New ListingLot of 9 Vintage Gospel Albums - Acuff, George Beverly Shea, Ernie Ford, Etc.",7500,Pre-Owned,851,False,
New ListingDrink Coasters - Vintage Vinyl LP - set of 4 - Varied Artists,2000,Pre-Owned,0,False,
6 1960s Pop 45s – Clean and ready to go!!!,1500,Pre-Owned,447,True,
"New ListingVinyl 12"" Vintage Singles x 10 Eddy Grant Switch Zapp & More  #41 Z1",867,Pre-Owned,0,False,
New ListingVINTAGE ELVIS SINGS THE WONDERFUL WORLD OF CHRISTMAS LP RECORD ANL1-1936 STEREO,125,Pre-Owned,447,False,
Perry Como – Sings Just For You LP Vinyl RCA Camden CAL-440 Mono 33⅓ RPM,1785,Pre-Owned,656,False,
Vintage Vinyl Records - Lot Of 5 Lp Vinyl -7A,1898,Pre-Owned,799,False,
New ListingVintage Red Foley “The Old Master” LP *UNOPENED*,2500,Brand New,0,False,
Descendents Milo - Enamel Pin,799,Brand New,213,True,
vintage Bee's Knees Pure Honey LP RECORD YELLOW COLOR VINYL VERY CLEAN 1979,1299,Pre-Owned,595,False,
"New ListingVintage ""For Colored Girls Who Have Considered Suicide When The Rainbow Is Enuf""",300,Pre-Owned,0,False,
"New ListingElvis Presley ""Perfect For Parties"" Highlight Album Various Artists 45 RPM 1956",5000,Pre-Owned,600,False,
New ListingTHE BEACH BOYS - SURFIN' SAFARI - CAPITOL RECORDS VINTAGE VINYL LP - (FAIR/FAIR),499,Pre-Owned,500,True,
New ListingVintage Steve Winwood Talking Back To The Nigh Vinyl LP Ultrasonically Cleaned,675,Pre-Owned,522,False,
"New Listing*Vintage* 1959 Fats Domino ‎– Lets Play Fats Domino, Imperial 9065 Vinyl LP Used",400,Pre-Owned,400,False,
Lot Of 6 vintage 45s Collector Crossover Lot! Rock/Pop/Soul VERY Clean!!!,2500,Pre-Owned,447,True,
New ListingDiana & Marvin Vintage Vinyl LP Gatefold Cover 10 Tracks Z1,867,Pre-Owned,0,False,
New ListingVintage Peter Cottontail Vinyl LP 1976 Not Tested,1200,Pre-Owned,447,False,
New ListingCrosby Stills Nash & Young | 4 Way Street | Vintage Vinyl 2 LP Record TESTED,1998,Pre-Owned,522,True,
New ListingSesame Street Book & Record Original Cast 1970 Vtg Vinyl Record CS 1069 Muppets,3995,Pre-Owned,599,False,
"New ListingVtg/Coll: 1981 NM-(SD 16047) Album ""The Great Muppet Caper""",999,Pre-Owned,447,False,
New ListingDavid Rose And His Orchestra - Concert With A Beat (vinyl LP 1961) MGM records,499,Pre-Owned,476,True,
New ListingVintage Prince 45 Rpm Delirious/ let's pretend were married flip side RARE,2221,Pre-Owned,810,False,
New ListingGary Lewis & The Playboys - Lot Of 11 Vintage Vinyl LP Records 60s Pop Rock Hits,1320,Pre-Owned,897,False,
New ListingThe Carpenters Vintage Vinyl LP Voice Of The Heart 1983 A&M Records Z1,867,Pre-Owned,0,False,
Vintage Vinyl Records 78's - 10 Pack - All for the price of one,1000,Pre-Owned,2500,False,
Lot 2 Vintage Joseph Haydn Classical Music Records Vinyl Lp,999,Pre-Owned,692,False,
Lot 2 Vintage Joseph Haydn Classical Music Records Vinyl Lp,999,Pre-Owned,692,False,
NOZZIE DI FIGARO EJS 228 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #33,3000,Pre-Owned,4000,True,
Bobby Vinton ‎Encore Vintage Vinyl LP 1979 Tapestry Record TRS-1000 Sealed New,2550,Brand New,420,True,
"Lot of 4 | Pop folk rock Vintage Vinyl Record | The Sky, The Debussy Album",684,Pre-Owned,1013,False,
"New ListingLinda Ronstadt: Greatest Hits, Volume 2 - LP Vintage Vinyl Record Album",1177,Pre-Owned,522,False,
New ListingVintage Little River Band Time Exposure First Under the Wire LP Record lot,800,Pre-Owned,522,False,
"New Listing45 rpm Mixed RECORDS Tangos, Willie Nelson, Swing Assorted Lot of 18 Vintage",994,Pre-Owned,1170,True,
"New ListingLP VINTAGE 1987 The Communards ""NEVER CAN SAY GOODBYE"" 12"" Vinyl Single MCA",800,Pre-Owned,499,False,
New ListingDRAMATIC MUSICAL ADAPTATION OF THE ANIMATED FILM HUMPTY VINTAGE VINYL RECORD,463,Pre-Owned,899,False,
New ListingDon Williams “Cafe Carolina” Vintage Vinyl LP MCA-5493 1984 NEW Sealed,1800,Brand New,522,False,
Romeo Void-Deborah Iyall-A Girl In Trouble-Col 38-04534-Vintage '84 WL DJ 45-Slv,699,Pre-Owned,500,False,
"New ListingVarious  ""14 Especiales Del Año Vol. 7"" ~ 1985 Onix Ecuador Used LP VG+",2999,Pre-Owned,822,False,
Bryan Adams - Summer Of '69 / The Best Was Yet To Come 45,499,Pre-Owned,602,True,
CORPORATE SQUARE RARE VINYL LP API RECORDS EXCELLENT CONDITION W/ SHRINK 38,2135,Pre-Owned,3881,False,
ROSENKAVALIER EJS 496 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG #29,3000,Pre-Owned,4000,True,
Joe English Press On Vintage Vinyl LP 1983 Myrrh Record MSB-6750,2032,Pre-Owned,420,True,
New ListingThe Royal Treatment [LP] Billy Joe Royal 1987 Vintage Country Vinyl NM w/ shrink,719,Pre-Owned,899,False,
Billy Joel ‎ ~ Turnstiles ~ Vintage Japanese LP w/Thin OBI CBS/Sony 25AP 953,2999,Pre-Owned,595,True,
Vintage Record Collection Of 10 Records,4796,Pre-Owned,5995,False,
Foreigner Double Vision Vintage Vinyl LP 1978 Atlantic Record SD-19999,3500,Pre-Owned,420,True,
"Technotronic ""Pump Up The Jam""  (SBK K1-93422; 1989)Hype US Original Pressing EX",9500,Pre-Owned,447,False,
6 1960's Pop / Rock Classics - Very Clean!!,2499,Pre-Owned,447,True,
New ListingIron Butterfly Live psych lp In Shrink Taiwan RaRe,800,Pre-Owned,0,False,
"LOT of 10 - 10"" - 78 RPM Shellac RECORDS for DECORATIONS or CRAFTS FREE SHIPPING",500,Pre-Owned,672,False,
"New ListingCREAM Disraeli Gears Vinyl LP Vintage Record, 1977 RSO RS-1-3010",3900,Pre-Owned,597,False,
New ListingVINTAGE LED ZEPPELIN VINYL RECORD,1998,Pre-Owned,1755,False,
New ListingOrleans-Dance With Me-Elektra-Asylum Spun Gold E-45079-VTG Reissue-Co Slv-VG++!!,699,Pre-Owned,500,False,
New ListingVINTAGE MILLIE JACKSON I HAD TO SAY IT VINYL RECORD LP 1980 SPRING SP-1-6730 VG+,1299,Pre-Owned,500,False,
Cat Stevens Catch Bull At Four Vintage Vinyl LP 1972 A&M Record SP-4365,2096,Pre-Owned,420,True,
The Underground Electrics Hey Jude 1968 LP Crown Records CST 588 Vintage Vinyl,1800,Pre-Owned,447,False,
"New ListingBozo On The Farm 7"" 45RPM Book & Record Capitol VG+ w/Storybook Vintage",799,Pre-Owned,0,False,
"New ListingGian Franco Pagliaro ""Gian Franco Pagliaro"" 1981 Odeon Ecuador Used LP VG+",2999,Pre-Owned,822,False,
New ListingVintage Captain Kangaroo IN THE GOOD OLD SUMMERTIME45 RPM Record,999,Pre-Owned,0,False,
New ListingVintage Popeye The Sailor Vinyl LP,1000,Pre-Owned,447,False,
New ListingVintage  1970 Scholastic Records A Bargain For Frances Russell Hoban Record,1295,Pre-Owned,0,False,
"New ListingVintage Single Set: Vinyl Records Set 9 Singles 7""",4830,Pre-Owned,2889,False,
"New ListingVintage Single Set: Vinyl Records Set 9 Singles 7""",4830,Pre-Owned,2889,False,
1986 - ERIC B. FEATURING RAKIM - ERIC B. IS PRESIDENT / MY MELODY - 4TH & B'WAY,999,Pre-Owned,0,False,
Vintage Child’s Record Collection,5000,Pre-Owned,522,False,
WALKURE EJS 327 THE GOLDEN AGE OF OPERA PRIVATE RARE VTG,3000,Pre-Owned,4000,True,
The New Mastersounds - Old School (LP),2995,Brand New,750,False,
Harlem Nocturne Earl Bostic Vintage Vinyl Record LP New Sealed KSD 1048 USA r56,1998,Brand New,0,False,
New ListingBoxcar Willie King Of The Road LP Vintage Vinyl Record Album 1980,1200,Pre-Owned,522,False,
"New ListingCHEAP TRICK 1983 ""NEXT POSITION PLEASE"" NEW/SEALED ORGNL VINTAGE US LP w/STICKER",3995,Brand New,495,False,
SUNNY & The SUNLINERS – Exitos Supremos (1969 Latin Soul) VINYL - Vintage NEW,3000,Brand New,800,False,
New ListingRachmaninoff Concerto No 2 1960 Vintage Vinyl Record Album LP,1400,Pre-Owned,0,False,
"CLASSIXX  IINTO THE VALLEY ft. KARL DIXON 12 "" VINYL EP PROMO ONLY 2011 NEW",399,Brand New,522,True,
New ListingThe One That You Love [LP] Air Supply 1981 Vintage Rock/Pop Vinyl VG+ w/ inner,639,Pre-Owned,799,False,
"New ListingColumbia 38375 Doris Day - Someone Like You/My Dream Is Yours (10"" 78rpm 1949)",399,Pre-Owned,552,True,
New ListingThe Goodmans CHOSEN 1982 Rare Vintage Vinyl LP Canaan Records,1199,Pre-Owned,522,False,
New ListingVintage Johnny Cash His Greatest Hits Volume II Vinyl LP Columbia KC 30887,1499,Pre-Owned,1500,True,
New ListingTRES ANGELS ~ GUADALAJARA DE NOCHES ~ VINTAGE LP ~ VG+/VG,800,Pre-Owned,522,False,
Vintage 1985 Mick Jagger She's The Boss Vinyl Record,1400,Pre-Owned,0,False,
New ListingJefferson Airplane Volunteers 1969 Vinyl,1400,Pre-Owned,447,False,
New ListingEnoch Light - Why Don't You Believe Me/Don't Let the Stars Get In Your Eyes 78,399,Pre-Owned,552,True,
New ListingStar Trek INSIDE Columbia LP 1976 Sci-Fi Sound Effects Dialogue Roddenberry VTG,998,Pre-Owned,600,True,
New ListingBRONCO BILLY Soundtrack Rare Promo All Original Vintage Vinyl Clint Eastwood,1998,Pre-Owned,1764,False,
"10 Diff Transcription 16 Inch Records, Norma Zimmer,Taylor King Salon",4499,Pre-Owned,1122,False,
A Lot Of 3 Old Vintage  Discs With Cover,1500,Pre-Owned,1019,False,
Jefferson Starship Earth Vintage Vinyl LP 1978 Grunt Record DXL1-2515-D,2150,Pre-Owned,420,True,
Jefferson Starship Earth Vintage Vinyl LP 1978 Grunt Record DXL1-2515-D,2150,Pre-Owned,420,True,
Vtg Danc Music From Th Time of PraetoriusCollegium TerpsichoreFritz Neumeyer #25,2200,Pre-Owned,447,False,
VINTAGE Vinyl Record 1967 Roger Williams I'll Remember You Rare MONO KAPP VG+,2310,Pre-Owned,2888,True,
